id_venta,fecha,cliente_id,cantidad,stock,nombre,categoria,precio
1696,28/10/2024,316,6,2771,Galletitas de agua,Galletitas y Snacks,4200
1697,24/11/2024,173,1,2228,Pan integral,Panaderia,10000
1698,12/4/2024,272,5,3167,Queso cremoso,Lacteos,13800
1699,14/5/2024,24,3,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1700,15/2/2024,158,4,2837,Papas chips,Galletitas y Snacks,6800
1701,11/10/2024,200,2,3167,Queso cremoso,Lacteos,13800
1702,15/6/2024,289,1,5137,Asado,Carniceria,22800
1703,18/5/2024,150,3,1506,Garbanzos,Conservas,2900
1704,3/4/2024,104,4,3167,Queso cremoso,Lacteos,13800
1705,31/3/2024,321,4,4720,Bananas,Frutas y Verduras,5800
1706,14/12/2024,94,2,3731,Papas fritas,Congelados,6600
1707,20/4/2024,223,2,1363,Vino tinto,Bebidas,10800
1708,16/3/2024,68,1,3189,Tortas,Panaderia,12200
1709,28/5/2024,319,2,3167,Queso cremoso,Lacteos,13800
1710,25/3/2024,131,1,4978,Agua mineral,Bebidas,5000
1711,3/11/2024,183,4,4041,Tomates,Frutas y Verduras,5200
1712,21/9/2024,92,6,1726,Salchicha,Carniceria,9000
1713,29/2/2024,265,2,3125,Facturas,Panaderia,9900
1714,21/4/2024,242,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1715,29/12/2024,87,1,4929,Manteca,Lacteos,4500
1716,20/10/2024,15,5,4769,Manies,Galletitas y Snacks,4400
1717,16/4/2024,171,5,2837,Papas chips,Galletitas y Snacks,6800
1718,20/10/2024,224,3,3167,Queso cremoso,Lacteos,13800
1719,19/10/2024,1,3,1726,Salchicha,Carniceria,9000
1720,17/12/2024,316,4,4051,Pollo,Carniceria,14800
1721,8/11/2024,46,4,1363,Vino tinto,Bebidas,10800
1722,19/2/2024,266,3,4068,Chorizo,Carniceria,9000
1723,14/8/2024,320,3,1541,Lechugas,Frutas y Verduras,3400
1724,19/12/2024,252,6,2455,Cerveza,Bebidas,9200
1725,9/2/2024,293,6,1640,Pizza congelada,Congelados,12400
1726,11/10/2024,241,3,3637,Jugos de frutas,Bebidas,7600
1727,20/5/2024,128,6,3125,Facturas,Panaderia,9900
1728,26/10/2024,46,5,4041,Tomates,Frutas y Verduras,5200
1729,12/7/2024,118,6,2837,Papas chips,Galletitas y Snacks,6800
1730,3/3/2024,160,6,2837,Papas chips,Galletitas y Snacks,6800
1731,13/5/2024,231,3,1363,Vino tinto,Bebidas,10800
1732,23/4/2024,215,5,2182,Atun enlatado,Conservas,5000
1733,26/4/2024,185,5,2429,Costilla de cerdo,Carniceria,11400
1734,7/5/2024,311,3,3140,Milanesa,Carniceria,13000
1735,6/2/2024,130,6,3140,Milanesa,Carniceria,13000
1736,24/12/2024,192,4,3731,Papas fritas,Congelados,6600
1737,4/3/2024,149,5,2800,Zanahorias,Frutas y Verduras,2600
1738,5/5/2024,198,4,2429,Costilla de cerdo,Carniceria,11400
1739,7/5/2024,222,4,3358,Yogur,Lacteos,4200
1740,22/10/2024,210,6,4068,Chorizo,Carniceria,9000
1741,12/6/2024,61,3,1541,Lechugas,Frutas y Verduras,3400
1742,23/10/2024,175,2,4068,Chorizo,Carniceria,9000
1743,4/5/2024,9,4,3327,Leche,Lacteos,9800
1744,25/7/2024,314,3,4769,Manies,Galletitas y Snacks,4400
1745,14/8/2024,294,1,3383,Manzanas,Frutas y Verduras,5200
1746,2/7/2024,269,4,4929,Manteca,Lacteos,4500
1747,11/5/2024,138,4,4043,Medialunas,Panaderia,2800
1748,12/10/2024,218,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1749,28/2/2024,95,1,2837,Papas chips,Galletitas y Snacks,6800
1750,28/10/2024,310,1,3189,Tortas,Panaderia,12200
1751,1/6/2024,211,6,4578,Lentejas,Conservas,2600
1752,27/5/2024,220,2,2771,Galletitas de agua,Galletitas y Snacks,4200
1753,7/2/2024,35,2,3383,Manzanas,Frutas y Verduras,5200
1754,11/2/2024,212,3,4978,Agua mineral,Bebidas,5000
1755,31/5/2024,198,4,3189,Tortas,Panaderia,12200
1756,7/3/2024,309,5,2228,Pan integral,Panaderia,10000
1757,11/6/2024,272,1,4720,Bananas,Frutas y Verduras,5800
1758,16/6/2024,38,4,1688,Hamburgesas congeladas,Congelados,7600
1759,5/2/2024,255,5,3731,Papas fritas,Congelados,6600
1760,17/6/2024,124,2,4578,Lentejas,Conservas,2600
1761,17/6/2024,260,4,3140,Milanesa,Carniceria,13000
1762,14/9/2024,71,2,2455,Cerveza,Bebidas,9200
1763,1/9/2024,182,3,1437,Arroz,Conservas,3400
1764,22/6/2024,268,4,4068,Chorizo,Carniceria,9000
1765,14/8/2024,307,2,2908,Empanadas,Congelados,10800
1766,28/6/2024,46,6,1726,Salchicha,Carniceria,9000
1767,6/8/2024,215,5,4578,Lentejas,Conservas,2600
1768,14/10/2024,260,5,2800,Zanahorias,Frutas y Verduras,2600
1769,9/12/2024,284,4,4978,Agua mineral,Bebidas,5000
1770,28/12/2024,263,1,4578,Lentejas,Conservas,2600
1771,9/12/2024,169,1,2800,Zanahorias,Frutas y Verduras,2600
1772,14/11/2024,164,2,2908,Empanadas,Congelados,10800
1773,22/3/2024,88,4,1640,Pizza congelada,Congelados,12400
1774,3/5/2024,232,3,3140,Milanesa,Carniceria,13000
1775,8/6/2024,126,1,2800,Zanahorias,Frutas y Verduras,2600
1776,1/2/2024,247,4,4068,Chorizo,Carniceria,9000
1777,19/3/2024,113,2,3167,Queso cremoso,Lacteos,13800
1778,14/7/2024,208,4,4041,Tomates,Frutas y Verduras,5200
1779,22/12/2024,81,1,4043,Medialunas,Panaderia,2800
1780,9/6/2024,40,3,3731,Papas fritas,Congelados,6600
1781,17/12/2024,177,1,4043,Medialunas,Panaderia,2800
1782,4/4/2024,145,2,2228,Pan integral,Panaderia,10000
1783,24/4/2024,301,2,1726,Salchicha,Carniceria,9000
1784,26/11/2024,179,6,1363,Vino tinto,Bebidas,10800
1785,30/10/2024,207,1,3327,Leche,Lacteos,9800
1786,4/8/2024,209,4,2837,Papas chips,Galletitas y Snacks,6800
1787,8/6/2024,203,5,3545,Cebolla,Frutas y Verduras,3400
1788,9/3/2024,180,2,3358,Yogur,Lacteos,4200
1789,2/9/2024,115,5,1363,Vino tinto,Bebidas,10800
1790,9/7/2024,225,2,1363,Vino tinto,Bebidas,10800
1791,12/7/2024,250,4,3189,Tortas,Panaderia,12200
1792,22/2/2024,81,4,4051,Pollo,Carniceria,14800
1793,23/8/2024,275,6,5137,Asado,Carniceria,22800
1794,22/5/2024,144,6,4929,Manteca,Lacteos,4500
1795,23/3/2024,1,6,1619,Pan frances,Panaderia,6500
1796,7/3/2024,32,2,2099,Queso rallado,Lacteos,15400
1797,29/6/2024,192,6,2099,Queso rallado,Lacteos,15400
1798,2/7/2024,167,6,1437,Arroz,Conservas,3400
1799,13/8/2024,325,2,4041,Tomates,Frutas y Verduras,5200
1800,23/4/2024,313,4,1506,Garbanzos,Conservas,2900
1801,18/9/2024,46,1,2837,Papas chips,Galletitas y Snacks,6800
1802,7/5/2024,81,6,1363,Vino tinto,Bebidas,10800
1803,15/6/2024,100,5,4978,Agua mineral,Bebidas,5000
1804,17/5/2024,184,2,2099,Queso rallado,Lacteos,15400
1805,7/6/2024,290,2,2771,Galletitas de agua,Galletitas y Snacks,4200
1806,22/4/2024,233,4,1437,Arroz,Conservas,3400
1807,19/12/2024,205,5,2455,Cerveza,Bebidas,9200
1808,13/3/2024,303,5,1726,Salchicha,Carniceria,9000
1809,22/3/2024,90,3,2771,Galletitas de agua,Galletitas y Snacks,4200
1810,18/9/2024,72,4,1437,Arroz,Conservas,3400
1811,30/11/2024,321,4,4720,Bananas,Frutas y Verduras,5800
1812,23/12/2024,97,6,2228,Pan integral,Panaderia,10000
1813,7/7/2024,90,1,1437,Arroz,Conservas,3400
1814,23/3/2024,175,4,2099,Queso rallado,Lacteos,15400
1815,21/11/2024,93,4,3327,Leche,Lacteos,9800
1816,10/12/2024,210,6,5137,Asado,Carniceria,22800
1817,11/12/2024,73,6,2455,Cerveza,Bebidas,9200
1818,6/11/2024,279,3,3545,Cebolla,Frutas y Verduras,3400
1819,2/4/2024,192,5,3545,Cebolla,Frutas y Verduras,3400
1820,1/12/2024,170,2,1363,Vino tinto,Bebidas,10800
1821,9/9/2024,143,1,3189,Tortas,Panaderia,12200
1822,30/5/2024,311,4,4978,Agua mineral,Bebidas,5000
1823,20/5/2024,189,1,2099,Queso rallado,Lacteos,15400
1824,10/5/2024,73,3,1688,Hamburgesas congeladas,Congelados,7600
1825,21/12/2024,136,1,2908,Empanadas,Congelados,10800
1826,13/2/2024,300,1,1541,Lechugas,Frutas y Verduras,3400
1827,8/8/2024,13,2,3637,Jugos de frutas,Bebidas,7600
1828,29/3/2024,52,2,3125,Facturas,Panaderia,9900
1829,14/9/2024,207,2,3731,Papas fritas,Congelados,6600
1830,26/2/2024,291,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1831,20/5/2024,306,4,2429,Costilla de cerdo,Carniceria,11400
1832,4/11/2024,173,1,3545,Cebolla,Frutas y Verduras,3400
1833,28/10/2024,14,6,4720,Bananas,Frutas y Verduras,5800
1834,8/4/2024,141,1,4068,Chorizo,Carniceria,9000
1835,25/6/2024,100,4,1688,Hamburgesas congeladas,Congelados,7600
1836,13/10/2024,141,5,4720,Bananas,Frutas y Verduras,5800
1837,29/5/2024,26,3,3383,Manzanas,Frutas y Verduras,5200
1838,19/5/2024,299,5,1688,Hamburgesas congeladas,Congelados,7600
1839,5/7/2024,197,3,3731,Papas fritas,Congelados,6600
1840,8/4/2024,241,6,1619,Pan frances,Panaderia,6500
1841,27/2/2024,37,6,2182,Atun enlatado,Conservas,5000
1842,17/2/2024,224,2,2455,Cerveza,Bebidas,9200
1843,22/6/2024,139,1,2099,Queso rallado,Lacteos,15400
1844,29/5/2024,127,2,3637,Jugos de frutas,Bebidas,7600
1845,15/8/2024,70,1,1688,Hamburgesas congeladas,Congelados,7600
1846,12/12/2024,23,5,1619,Pan frances,Panaderia,6500
1847,11/5/2024,56,5,4720,Bananas,Frutas y Verduras,5800
1848,22/7/2024,323,5,3358,Yogur,Lacteos,4200
1849,29/6/2024,30,3,1363,Vino tinto,Bebidas,10800
1850,29/7/2024,301,4,4043,Medialunas,Panaderia,2800
1851,30/6/2024,318,5,1437,Arroz,Conservas,3400
1852,24/2/2024,230,4,3327,Leche,Lacteos,9800
1853,22/4/2024,273,5,4929,Manteca,Lacteos,4500
1854,11/9/2024,303,5,2099,Queso rallado,Lacteos,15400
1855,11/8/2024,237,6,3140,Milanesa,Carniceria,13000
1856,16/12/2024,151,6,2228,Pan integral,Panaderia,10000
1857,5/6/2024,298,2,2099,Queso rallado,Lacteos,15400
1858,27/7/2024,301,2,1688,Hamburgesas congeladas,Congelados,7600
1859,20/8/2024,57,6,1726,Salchicha,Carniceria,9000
1860,15/5/2024,54,5,3637,Jugos de frutas,Bebidas,7600
1861,21/12/2024,117,5,2455,Cerveza,Bebidas,9200
1862,21/8/2024,26,2,2771,Galletitas de agua,Galletitas y Snacks,4200
1863,17/2/2024,46,5,1688,Hamburgesas congeladas,Congelados,7600
1864,14/3/2024,15,5,2429,Costilla de cerdo,Carniceria,11400
1865,10/8/2024,247,3,4051,Pollo,Carniceria,14800
1866,25/3/2024,272,5,4929,Manteca,Lacteos,4500
1867,3/3/2024,132,6,3545,Cebolla,Frutas y Verduras,3400
1868,14/4/2024,234,6,4041,Tomates,Frutas y Verduras,5200
1869,2/11/2024,205,4,3189,Tortas,Panaderia,12200
1870,16/5/2024,307,3,2455,Cerveza,Bebidas,9200
1871,16/7/2024,184,1,1541,Lechugas,Frutas y Verduras,3400
1872,4/4/2024,239,6,3189,Tortas,Panaderia,12200
1873,11/8/2024,234,2,4051,Pollo,Carniceria,14800
1874,19/3/2024,92,4,4043,Medialunas,Panaderia,2800
1875,15/5/2024,6,2,4929,Manteca,Lacteos,4500
1876,11/5/2024,265,6,3167,Queso cremoso,Lacteos,13800
1877,24/12/2024,298,6,4929,Manteca,Lacteos,4500
1878,9/2/2024,214,3,3383,Manzanas,Frutas y Verduras,5200
1879,7/12/2024,160,4,2099,Queso rallado,Lacteos,15400
1880,19/8/2024,269,3,2455,Cerveza,Bebidas,9200
1881,16/6/2024,218,5,2908,Empanadas,Congelados,10800
1882,29/10/2024,7,3,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1883,15/11/2024,2,2,5137,Asado,Carniceria,22800
1884,2/12/2024,98,5,2837,Papas chips,Galletitas y Snacks,6800
1885,21/7/2024,219,6,3383,Manzanas,Frutas y Verduras,5200
1886,18/12/2024,68,3,4068,Chorizo,Carniceria,9000
1887,21/7/2024,19,2,4041,Tomates,Frutas y Verduras,5200
1888,21/5/2024,281,5,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1889,29/4/2024,237,4,3327,Leche,Lacteos,9800
1890,21/6/2024,6,1,3167,Queso cremoso,Lacteos,13800
1891,18/8/2024,83,5,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1892,17/11/2024,222,1,2228,Pan integral,Panaderia,10000
1893,24/11/2024,245,4,2182,Atun enlatado,Conservas,5000
1894,21/4/2024,1,4,1506,Garbanzos,Conservas,2900
1895,3/8/2024,125,4,2228,Pan integral,Panaderia,10000
1896,4/7/2024,302,6,4041,Tomates,Frutas y Verduras,5200
1897,2/7/2024,57,2,1506,Garbanzos,Conservas,2900
1898,17/7/2024,261,4,1541,Lechugas,Frutas y Verduras,3400
1899,13/4/2024,176,2,3545,Cebolla,Frutas y Verduras,3400
1900,25/4/2024,222,2,2908,Empanadas,Congelados,10800
1901,24/6/2024,53,3,3327,Leche,Lacteos,9800
1902,15/6/2024,55,5,1506,Garbanzos,Conservas,2900
1903,20/3/2024,278,2,2837,Papas chips,Galletitas y Snacks,6800
1904,10/4/2024,231,4,1619,Pan frances,Panaderia,6500
1905,18/5/2024,275,1,3189,Tortas,Panaderia,12200
1906,23/5/2024,158,3,2800,Zanahorias,Frutas y Verduras,2600
1907,29/2/2024,278,3,1619,Pan frances,Panaderia,6500
1908,31/8/2024,199,2,3167,Queso cremoso,Lacteos,13800
1909,21/9/2024,272,6,3383,Manzanas,Frutas y Verduras,5200
1910,12/11/2024,292,4,2182,Atun enlatado,Conservas,5000
1911,20/10/2024,64,5,2429,Costilla de cerdo,Carniceria,11400
1912,23/7/2024,23,1,2800,Zanahorias,Frutas y Verduras,2600
1913,3/4/2024,78,5,2837,Papas chips,Galletitas y Snacks,6800
1914,9/12/2024,212,3,3637,Jugos de frutas,Bebidas,7600
1915,12/4/2024,21,4,4978,Agua mineral,Bebidas,5000
1916,25/12/2024,98,4,1363,Vino tinto,Bebidas,10800
1917,23/5/2024,168,4,2455,Cerveza,Bebidas,9200
1918,15/12/2024,216,5,3167,Queso cremoso,Lacteos,13800
1919,20/5/2024,67,3,4578,Lentejas,Conservas,2600
1920,20/3/2024,184,6,4578,Lentejas,Conservas,2600
1921,9/5/2024,192,6,2908,Empanadas,Congelados,10800
1922,14/4/2024,269,1,2771,Galletitas de agua,Galletitas y Snacks,4200
1923,12/5/2024,112,5,4720,Bananas,Frutas y Verduras,5800
1924,8/6/2024,8,6,1688,Hamburgesas congeladas,Congelados,7600
1925,27/9/2024,101,4,2429,Costilla de cerdo,Carniceria,11400
1926,2/5/2024,55,1,2837,Papas chips,Galletitas y Snacks,6800
1927,12/11/2024,59,1,4720,Bananas,Frutas y Verduras,5800
1928,15/2/2024,310,1,1437,Arroz,Conservas,3400
1929,20/9/2024,252,5,2771,Galletitas de agua,Galletitas y Snacks,4200
1930,30/10/2024,302,1,3327,Leche,Lacteos,9800
1931,3/2/2024,204,4,5137,Asado,Carniceria,22800
1932,15/5/2024,146,1,1506,Garbanzos,Conservas,2900
1933,14/5/2024,314,5,1619,Pan frances,Panaderia,6500
1934,11/2/2024,69,1,4978,Agua mineral,Bebidas,5000
1935,3/6/2024,311,5,3140,Milanesa,Carniceria,13000
1936,23/10/2024,89,5,2455,Cerveza,Bebidas,9200
1937,3/8/2024,326,1,1640,Pizza congelada,Congelados,12400
1938,30/7/2024,125,3,3189,Tortas,Panaderia,12200
1939,5/11/2024,141,5,4978,Agua mineral,Bebidas,5000
1940,16/12/2024,87,5,3637,Jugos de frutas,Bebidas,7600
1941,9/7/2024,133,2,2228,Pan integral,Panaderia,10000
1942,24/3/2024,41,1,2771,Galletitas de agua,Galletitas y Snacks,4200
1943,21/7/2024,235,2,4043,Medialunas,Panaderia,2800
1944,8/7/2024,130,6,3327,Leche,Lacteos,9800
1945,21/6/2024,190,3,1437,Arroz,Conservas,3400
1946,27/9/2024,277,5,3358,Yogur,Lacteos,4200
1947,24/3/2024,288,2,2455,Cerveza,Bebidas,9200
1948,18/11/2024,5,3,4041,Tomates,Frutas y Verduras,5200
1949,25/9/2024,223,3,3327,Leche,Lacteos,9800
1950,28/6/2024,111,5,4043,Medialunas,Panaderia,2800
1951,18/4/2024,212,6,3140,Milanesa,Carniceria,13000
1952,29/4/2024,190,4,4041,Tomates,Frutas y Verduras,5200
1953,24/11/2024,71,1,5057,Galletitas de chocolate,Galletitas y Snacks,5000
1954,20/6/2024,120,4,3383,Manzanas,Frutas y Verduras,5200
1955,2/8/2024,78,6,1363,Vino tinto,Bebidas,10800
1956,30/8/2024,1,3,4578,Lentejas,Conservas,2600
1957,10/3/2024,217,2,1506,Garbanzos,Conservas,2900
1958,24/11/2024,310,5,3731,Papas fritas,Congelados,6600
1959,1/12/2024,58,6,3189,Tortas,Panaderia,12200
1960,6/4/2024,266,3,1363,Vino tinto,Bebidas,10800
1961,1/5/2024,177,3,1437,Arroz,Conservas,3400
1962,30/5/2024,82,2,4929,Manteca,Lacteos,4500
1963,19/9/2024,99,1,1619,Pan frances,Panaderia,6500
1964,1/9/2024,319,1,2455,Cerveza,Bebidas,9200
1965,7/11/2024,185,5,4578,Lentejas,Conservas,2600
1966,6/6/2024,11,1,2908,Empanadas,Congelados,10800
1967,3/2/2024,32,5,4068,Chorizo,Carniceria,9000
1968,2/4/2024,285,2,1619,Pan frances,Panaderia,6500
1969,17/10/2024,233,1,2455,Cerveza,Bebidas,9200
1970,13/3/2024,167,1,2429,Costilla de cerdo,Carniceria,11400
1971,6/10/2024,176,1,1363,Vino tinto,Bebidas,10800
1972,31/10/2024,305,5,3545,Cebolla,Frutas y Verduras,3400
1973,1/8/2024,80,3,1541,Lechugas,Frutas y Verduras,3400
1974,19/5/2024,99,1,3383,Manzanas,Frutas y Verduras,5200
1975,14/2/2024,118,6,2099,Queso rallado,Lacteos,15400
1976,31/3/2024,299,6,4720,Bananas,Frutas y Verduras,5800
1977,25/12/2024,36,5,2182,Atun enlatado,Conservas,5000
1978,1/11/2024,210,3,2800,Zanahorias,Frutas y Verduras,2600
1979,13/8/2024,185,3,2800,Zanahorias,Frutas y Verduras,2600
1980,28/6/2024,160,4,1363,Vino tinto,Bebidas,10800
1981,24/8/2024,70,5,1437,Arroz,Conservas,3400
1982,10/11/2024,283,1,1688,Hamburgesas congeladas,Congelados,7600
1983,18/2/2024,63,4,4978,Agua mineral,Bebidas,5000
1984,20/3/2024,321,2,2182,Atun enlatado,Conservas,5000
1985,31/5/2024,84,5,4769,Manies,Galletitas y Snacks,4400
1986,1/5/2024,278,6,3383,Manzanas,Frutas y Verduras,5200
1987,21/6/2024,90,4,4043,Medialunas,Panaderia,2800
1988,28/4/2024,114,2,2800,Zanahorias,Frutas y Verduras,2600
1989,8/7/2024,274,2,3383,Manzanas,Frutas y Verduras,5200
1990,22/7/2024,242,4,3189,Tortas,Panaderia,12200
1991,11/8/2024,21,2,1437,Arroz,Conservas,3400
1992,25/9/2024,266,6,2455,Cerveza,Bebidas,9200
1993,17/11/2024,99,1,2771,Galletitas de agua,Galletitas y Snacks,4200
1994,24/7/2024,323,6,2771,Galletitas de agua,Galletitas y Snacks,4200
1995,11/8/2024,159,2,4051,Pollo,Carniceria,14800
1996,24/4/2024,117,2,3731,Papas fritas,Congelados,6600
1997,3/10/2024,246,1,3358,Yogur,Lacteos,4200
1998,21/3/2024,279,1,2771,Galletitas de agua,Galletitas y Snacks,4200
1999,25/2/2024,209,2,2837,Papas chips,Galletitas y Snacks,6800
2000,20/11/2024,151,3,4051,Pollo,Carniceria,14800
2001,21/11/2024,271,1,5137,Asado,Carniceria,22800
2002,6/6/2024,130,5,1726,Salchicha,Carniceria,9000
2003,24/12/2024,161,5,3167,Queso cremoso,Lacteos,13800
2004,14/11/2024,252,2,4068,Chorizo,Carniceria,9000
2005,10/5/2024,45,3,3637,Jugos de frutas,Bebidas,7600
2006,19/11/2024,152,3,2837,Papas chips,Galletitas y Snacks,6800
2007,12/2/2024,288,2,3125,Facturas,Panaderia,9900
2008,24/3/2024,162,4,4043,Medialunas,Panaderia,2800
2009,8/6/2024,238,5,1363,Vino tinto,Bebidas,10800
2010,5/12/2024,9,3,2099,Queso rallado,Lacteos,15400
2011,3/11/2024,322,6,3140,Milanesa,Carniceria,13000
2012,7/12/2024,210,4,2837,Papas chips,Galletitas y Snacks,6800
2013,17/9/2024,84,3,3358,Yogur,Lacteos,4200
2014,26/6/2024,229,4,1437,Arroz,Conservas,3400
2015,15/8/2024,33,5,4929,Manteca,Lacteos,4500
2016,16/12/2024,58,3,4769,Manies,Galletitas y Snacks,4400
2017,9/6/2024,226,6,4068,Chorizo,Carniceria,9000
2018,22/5/2024,69,6,4978,Agua mineral,Bebidas,5000
2019,12/3/2024,49,6,2228,Pan integral,Panaderia,10000
2020,13/5/2024,265,1,5137,Asado,Carniceria,22800
2021,18/8/2024,240,3,1506,Garbanzos,Conservas,2900
2022,7/6/2024,211,3,1363,Vino tinto,Bebidas,10800
2023,20/6/2024,280,2,2908,Empanadas,Congelados,10800
2024,30/5/2024,282,4,3140,Milanesa,Carniceria,13000
2025,6/9/2024,59,1,2099,Queso rallado,Lacteos,15400
2026,28/9/2024,48,3,3383,Manzanas,Frutas y Verduras,5200
2027,22/2/2024,184,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2028,3/12/2024,226,3,3189,Tortas,Panaderia,12200
2029,3/10/2024,129,6,5137,Asado,Carniceria,22800
2030,5/11/2024,70,6,3327,Leche,Lacteos,9800
2031,7/11/2024,190,3,2837,Papas chips,Galletitas y Snacks,6800
2032,3/9/2024,100,4,2182,Atun enlatado,Conservas,5000
2033,14/12/2024,308,4,2099,Queso rallado,Lacteos,15400
2034,3/7/2024,15,1,2908,Empanadas,Congelados,10800
2035,4/7/2024,225,6,4720,Bananas,Frutas y Verduras,5800
2036,12/6/2024,158,6,2429,Costilla de cerdo,Carniceria,11400
2037,4/10/2024,296,3,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2038,31/1/2024,132,5,3358,Yogur,Lacteos,4200
2039,1/12/2024,88,3,1619,Pan frances,Panaderia,6500
2040,22/3/2024,313,5,1619,Pan frances,Panaderia,6500
2041,3/10/2024,219,5,3637,Jugos de frutas,Bebidas,7600
2042,3/3/2024,221,6,3545,Cebolla,Frutas y Verduras,3400
2043,8/2/2024,318,2,4978,Agua mineral,Bebidas,5000
2044,20/8/2024,246,5,3140,Milanesa,Carniceria,13000
2045,17/2/2024,97,3,3140,Milanesa,Carniceria,13000
2046,3/8/2024,13,1,3545,Cebolla,Frutas y Verduras,3400
2047,28/2/2024,117,1,3383,Manzanas,Frutas y Verduras,5200
2048,27/3/2024,261,3,1640,Pizza congelada,Congelados,12400
2049,8/8/2024,76,1,4051,Pollo,Carniceria,14800
2050,18/6/2024,58,4,2908,Empanadas,Congelados,10800
2051,14/4/2024,165,2,1363,Vino tinto,Bebidas,10800
2052,13/7/2024,322,4,4041,Tomates,Frutas y Verduras,5200
2053,29/8/2024,178,1,1363,Vino tinto,Bebidas,10800
2054,20/3/2024,209,3,1506,Garbanzos,Conservas,2900
2055,21/4/2024,186,3,4929,Manteca,Lacteos,4500
2056,18/8/2024,320,6,4578,Lentejas,Conservas,2600
2057,3/6/2024,81,5,4051,Pollo,Carniceria,14800
2058,11/3/2024,206,2,4051,Pollo,Carniceria,14800
2059,29/2/2024,84,6,1541,Lechugas,Frutas y Verduras,3400
2060,6/6/2024,194,6,4068,Chorizo,Carniceria,9000
2061,17/7/2024,318,2,1363,Vino tinto,Bebidas,10800
2062,15/11/2024,172,1,3637,Jugos de frutas,Bebidas,7600
2063,3/11/2024,8,1,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2064,9/7/2024,306,5,1363,Vino tinto,Bebidas,10800
2065,29/9/2024,202,3,3189,Tortas,Panaderia,12200
2066,21/4/2024,288,1,1726,Salchicha,Carniceria,9000
2067,26/2/2024,73,1,3731,Papas fritas,Congelados,6600
2068,21/6/2024,224,6,4978,Agua mineral,Bebidas,5000
2069,21/9/2024,243,5,1506,Garbanzos,Conservas,2900
2070,30/6/2024,89,1,3383,Manzanas,Frutas y Verduras,5200
2071,4/10/2024,122,1,2771,Galletitas de agua,Galletitas y Snacks,4200
2072,24/10/2024,11,4,2455,Cerveza,Bebidas,9200
2073,15/3/2024,283,4,1726,Salchicha,Carniceria,9000
2074,13/6/2024,172,1,1541,Lechugas,Frutas y Verduras,3400
2075,7/9/2024,245,5,1726,Salchicha,Carniceria,9000
2076,14/2/2024,5,1,3327,Leche,Lacteos,9800
2077,3/7/2024,62,6,2800,Zanahorias,Frutas y Verduras,2600
2078,29/10/2024,60,5,3731,Papas fritas,Congelados,6600
2079,21/11/2024,11,5,1726,Salchicha,Carniceria,9000
2080,29/10/2024,62,4,4720,Bananas,Frutas y Verduras,5800
2081,19/4/2024,206,1,3167,Queso cremoso,Lacteos,13800
2082,7/6/2024,169,2,4041,Tomates,Frutas y Verduras,5200
2083,15/7/2024,44,2,5137,Asado,Carniceria,22800
2084,7/4/2024,138,4,2837,Papas chips,Galletitas y Snacks,6800
2085,13/12/2024,46,1,3140,Milanesa,Carniceria,13000
2086,26/5/2024,68,3,4929,Manteca,Lacteos,4500
2087,19/4/2024,103,6,4978,Agua mineral,Bebidas,5000
2088,18/12/2024,70,4,3731,Papas fritas,Congelados,6600
2089,30/9/2024,221,2,3125,Facturas,Panaderia,9900
2090,5/10/2024,299,5,4041,Tomates,Frutas y Verduras,5200
2091,17/3/2024,44,3,2800,Zanahorias,Frutas y Verduras,2600
2092,20/4/2024,272,1,3731,Papas fritas,Congelados,6600
2093,27/5/2024,90,1,3358,Yogur,Lacteos,4200
2094,2/3/2024,276,5,1640,Pizza congelada,Congelados,12400
2095,18/9/2024,36,6,4578,Lentejas,Conservas,2600
2096,20/12/2024,308,5,1640,Pizza congelada,Congelados,12400
2097,12/11/2024,296,1,1541,Lechugas,Frutas y Verduras,3400
2098,28/5/2024,108,4,1437,Arroz,Conservas,3400
2099,12/10/2024,147,1,4769,Manies,Galletitas y Snacks,4400
2100,21/11/2024,260,6,2908,Empanadas,Congelados,10800
2101,10/11/2024,260,3,5137,Asado,Carniceria,22800
2102,29/9/2024,268,4,4720,Bananas,Frutas y Verduras,5800
2103,30/9/2024,78,4,4929,Manteca,Lacteos,4500
2104,11/10/2024,320,5,4043,Medialunas,Panaderia,2800
2105,29/4/2024,85,1,1619,Pan frances,Panaderia,6500
2106,12/9/2024,135,2,3125,Facturas,Panaderia,9900
2107,15/3/2024,299,5,3167,Queso cremoso,Lacteos,13800
2108,19/8/2024,246,2,1541,Lechugas,Frutas y Verduras,3400
2109,3/5/2024,284,2,3327,Leche,Lacteos,9800
2110,7/5/2024,27,5,2455,Cerveza,Bebidas,9200
2111,21/7/2024,289,2,3731,Papas fritas,Congelados,6600
2112,19/3/2024,119,4,3545,Cebolla,Frutas y Verduras,3400
